Номер заявки,Область,Район хозяйства,Направление водства,Причитающая сумма,Норматив,Статус заявки,score,score_pct,рекомендация,ранг_в_области
1300100294823.0,Атырауская область,Кзылкогинский район,Субсидирование в скотоводстве,900000.0,15000.0,Исполнена,0.9822254417540471,98.2,✅ Рекомендовать,1
1300100323242.0,Атырауская область,Кзылкогинский район,Субсидирование в скотоводстве,900000.0,15000.0,Исполнена,0.9822254417540471,98.2,✅ Рекомендовать,1
5801000370261.0,Костанайская область,Костанайский район,Субсидирование в птицеводстве,70920.0,60.0,Исполнена,0.9821309125061728,98.2,✅ Рекомендовать,147
5801000348562.0,Костанайская область,Костанайский район,Субсидирование в птицеводстве,84720.0,60.0,Исполнена,0.9821309125061728,98.2,✅ Рекомендовать,147
5801000316415.0,Костанайская область,Костанайский район,Субсидирование в птицеводстве,69240.0,60.0,Исполнена,0.9821309125061728,98.2,✅ Рекомендовать,147
5801000359307.0,Костанайская область,Костанайский район,Субсидирование в птицеводстве,82620.0,60.0,Исполнена,0.9821309125061728,98.2,✅ Рекомендовать,147
5801000368944.0,Костанайская область,Костанайский район,Субсидирование в птицеводстве,92700.0,60.0,Исполнена,0.9821309125061728,98.2,✅ Рекомендовать,147
5801000377046.0,Костанайская область,Костанайский район,Субсидирование в птицеводстве,66900.0,60.0,Исполнена,0.9821309125061728,98.2,✅ Рекомендовать,147
5801000402030.0,Костанайская область,Костанайский район,Субсидирование в птицеводстве,88860.0,60.0,Одобрена,0.9821309125061728,98.2,✅ Рекомендовать,147
5801000311065.0,Костанайская область,Костанайский район,Субсидирование в птицеводстве,83820.0,60.0,Исполнена,0.9821309125061728,98.2,✅ Рекомендовать,147
5801000305585.0,Костанайская область,Костанайский район,Субсидирование в птицеводстве,95700.0,60.0,Исполнена,0.9821309125061728,98.2,✅ Рекомендовать,147
5801000288826.0,Костанайская область,Костанайский район,Субсидирование в птицеводстве,69000.0,60.0,Исполнена,0.9821309125061728,98.2,✅ Рекомендовать,147
5801000320832.0,Костанайская область,Костанайский район,Субсидирование в птицеводстве,91620.0,60.0,Исполнена,0.9821309125061728,98.2,✅ Рекомендовать,147
1200100326726.0,область Ұлытау,Жанааркинский район,Субсидирование в скотоводстве,300000.0,10000.0,Исполнена,0.9821143235214342,98.2,✅ Рекомендовать,15
1200100283549.0,область Ұлытау,Жанааркинский район,Субсидирование в скотоводстве,300000.0,10000.0,Исполнена,0.9821143235214342,98.2,✅ Рекомендовать,15
